racetime_ms,x,y,z,speed,turning
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
950,173.86419677734375,90.00791931152344,687.9996948242188,29,0.0
980,174.10693359375,90.00794219970703,687.9996948242188,28,0.0
1030,174.50404357910156,90.00826263427734,687.9996948242188,28,0.0
1080,174.89111328125,90.00667572021484,687.9996948242188,27,0.0
1130,175.26805114746094,90.0017318725586,687.9996948242188,27,0.0
1180,175.63619995117188,89.99292755126953,687.9996948242188,26,0.0
1230,175.99766540527344,89.98084259033203,687.9996948242188,26,0.0
1280,176.35511779785156,89.9695053100586,687.9996948242188,25,0.0
1330,176.70960998535156,89.95954895019531,687.9996948242188,26,0.0
1380,177.0802001953125,89.9478759765625,687.9996948242188,29,0.0
1440,177.58477783203125,89.9292984008789,687.9996948242188,33,0.0
1480,177.95782470703125,89.91297149658203,687.9996948242188,35,0.0
1540,178.57191467285156,89.88076782226562,687.9996948242188,39,0.0
1590,179.13214111328125,89.84699249267578,687.9996948242188,42,0.0
1640,179.73487854003906,89.81149291992188,687.9996948242188,45,0.0
1690,180.37982177734375,89.77364349365234,687.9996948242188,49,0.0
1740,181.06729125976562,89.73239135742188,687.9996948242188,52,0.0
1790,181.7978973388672,89.68839263916016,687.9996948242188,55,0.0
1840,182.572021484375,89.64408874511719,687.9996948242188,58,0.0
1890,183.39022827148438,89.59819793701172,687.9996948242188,61,0.0
1950,184.43084716796875,89.54066467285156,687.9996948242188,64,0.0
2000,185.34671020507812,89.49091339111328,687.9996948242188,68,0.0
2050,186.30648803710938,89.43953704833984,687.9996948242188,71,0.0
2100,187.3130340576172,89.41574096679688,687.999755859375,74,0.0
2150,188.3655548095703,89.38665008544922,687.9998168945312,77,0.0
2200,189.46241760253906,89.347900390625,687.9998168945312,80,0.0
2250,190.59669494628906,89.36466217041016,688.0000610351562,83,0.0
2300,191.76300048828125,89.36270141601562,688.0003051757812,86,0.0
2350,192.96629333496094,89.35492706298828,688.0003051757812,89,0.0
2400,194.20875549316406,89.34381103515625,688.0003051757812,91,0.0
2450,195.49221801757812,89.333984375,688.0,93,0.0
2500,196.77865600585938,89.32383728027344,687.9996948242188,91,0.0
2550,198.04290771484375,89.31279754638672,687.9993896484375,90,0.0
2600,199.28656005859375,89.2964096069336,687.9992065429688,88,0.0
-2430,171.1999969482422,90.20999908447266,688.0,0,0.0
-2170,171.1999969482422,90.20999908447266,688.0,0,0.0
-1920,171.1999969482422,90.20999908447266,688.0,0,0.0
-1660,171.1999969482422,90.20999908447266,688.0,0,0.0
-1410,171.1999969482422,90.20999908447266,688.0,0,0.0
-1140,171.1999969482422,90.20999908447266,688.0,0,0.0
-910,171.1999969482422,90.20999908447266,688.0,0,0.0
-630,171.1999969482422,90.20999908447266,688.0,0,0.0
-370,171.1999969482422,90.20999908447266,688.0,0,0.0
-130,171.1999969482422,90.20999908447266,688.0,0,0.0
30,171.20120239257812,90.20158386230469,688.0,1,0.0
80,171.2317657470703,90.13607788085938,688.0,4,0.0
130,171.3029327392578,90.03264617919922,688.0,7,0.0
180,171.41259765625,90.00665283203125,688.000244140625,10,0.0
230,171.56239318847656,90.00825500488281,688.0005493164062,13,0.0
280,171.7513885498047,90.00827026367188,688.0005493164062,15,0.0
330,171.9800567626953,90.00804138183594,688.0005493164062,18,0.0
390,172.30714416503906,90.00849914550781,688.0005493164062,22,0.0
430,172.55706787109375,90.00924682617188,688.0005493164062,24,0.0
490,172.97958374023438,90.01057434082031,688.0005493164062,27,0.0
540,173.375,90.01138305664062,688.0005493164062,30,0.0
590,173.80960083007812,90.01160430908203,688.0005493164062,33,0.0
640,174.28335571289062,90.0112075805664,688.0005493164062,36,0.0
690,174.79588317871094,90.0092544555664,688.0005493164062,39,0.0
740,175.3459014892578,90.00160217285156,688.0005493164062,42,0.0
790,175.93331909179688,89.98700714111328,688.0005493164062,45,0.0
840,176.55941772460938,89.96678161621094,688.0005493164062,48,0.0
890,177.22634887695312,89.94344329833984,688.0005493164062,51,0.0
940,177.93727111816406,89.9170150756836,688.0005493164062,54,0.0
1000,178.85427856445312,89.88008117675781,688.0005493164062,58,0.0
1050,179.67218017578125,89.83165740966797,688.0005493164062,61,0.0
1100,180.5381622314453,89.770751953125,688.0005493164062,64,0.0
1150,181.4503631591797,89.70671081542969,688.0005493164062,67,0.0
1200,182.40599060058594,89.6647720336914,688.0005493164062,71,0.0
1250,183.40184020996094,89.61361694335938,688.0005493164062,74,0.0
1300,184.4379119873047,89.55397033691406,688.0005493164062,76,0.0
1350,185.49159240722656,89.48871612548828,688.0005493164062,75,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
1370,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,74,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-1,185.9083709716797,89.46221160888672,688.0005493164062,0,0.0
-2560,171.1999969482422,90.20999908447266,688.0,0,0.0
-2300,171.1999969482422,90.20999908447266,688.0,0,0.0
-2050,171.1999969482422,90.20999908447266,688.0,0,0.0
-1800,171.1999969482422,90.20999908447266,688.0,0,0.0
-1520,171.1999969482422,90.20999908447266,688.0,0,0.0
-1270,171.1999969482422,90.20999908447266,688.0,0,0.0
-1020,171.1999969482422,90.20999908447266,688.0,0,0.0
-770,171.1999969482422,90.20999908447266,688.0,0,0.0
-530,171.1999969482422,90.20999908447266,688.0,0,0.0
-280,171.1999969482422,90.20999908447266,688.0,0,0.0
0,171.1999969482422,90.20999908447266,688.0,0,0.0
40,171.20404052734375,90.19332122802734,688.0,2,0.0
100,171.25540161132812,90.0969467163086,688.0,5,0.0
150,171.3421173095703,90.00657653808594,688.0,8,0.0
200,171.46774291992188,90.0073471069336,688.0004272460938,11,0.0
250,171.63327026367188,90.00838470458984,688.0005493164062,14,0.0
300,171.83807373046875,90.00814056396484,688.0005493164062,17,0.0
350,172.08270263671875,90.00808715820312,688.0005493164062,19,0.0
400,172.3672332763672,90.00865936279297,688.0005493164062,22,0.0
450,172.69158935546875,90.00969696044922,688.0005493164062,25,0.0
500,173.05552673339844,90.01077270507812,688.0005493164062,28,0.0
560,173.5441436767578,90.01155090332031,688.0005493164062,31,0.0
610,173.99440002441406,90.01150512695312,688.0005493164062,34,0.0
660,174.4838104248047,90.01090240478516,688.0005493164062,37,0.0
710,175.0114288330078,90.00701141357422,688.0005493164062,40,0.0
760,175.5763397216797,89.99657440185547,688.0005493164062,43,0.0
810,176.17901611328125,89.97944641113281,688.0005493164062,45,0.0
860,176.82113647460938,89.9577407836914,688.0005493164062,49,0.0
910,177.50521850585938,89.93312072753906,688.0005493164062,52,0.0
960,178.23509216308594,89.90568542480469,688.0005493164062,55,0.0
1010,179.0139617919922,89.87167358398438,688.0005493164062,58,0.0
1060,179.84156799316406,89.82027435302734,688.0005493164062,62,0.0
1110,180.7169952392578,89.7576904296875,688.0005493164062,65,0.0
1160,181.63821411132812,89.6989974975586,688.0005493164062,68,0.0
1220,182.79953002929688,89.6454086303711,688.0005493164062,72,0.0
1260,183.60581970214844,89.6023178100586,688.0005493164062,74,0.0
1320,184.86380004882812,89.52816009521484,688.0005493164062,78,0.0
1370,185.95802307128906,89.4603271484375,688.0005493164062,81,0.0
1420,187.09768676757812,89.43224334716797,688.0006103515625,84,0.0
1470,188.28878784179688,89.39691162109375,687.9956665039062,87,-1.0
1520,189.52542114257812,89.34993743896484,687.9696655273438,90,-1.0
1570,190.7941131591797,89.3697280883789,687.9259643554688,93,0.0
1620,192.0887908935547,89.36080932617188,687.8496704101562,95,0.0
1670,193.41575622558594,89.34866333007812,687.718505859375,98,1.0
1730,195.06072998046875,89.3466796875,687.5321655273438,101,1.0
1770,196.1851806640625,89.33516693115234,687.404296875,102,1.0
1830,197.87924194335938,89.31561279296875,687.2440185546875,102,0.0
1880,199.29452514648438,89.29252624511719,687.150390625,102,0.0
1930,200.70907592773438,89.2481460571289,687.10009765625,102,0.0
1980,202.12506103515625,89.1885757446289,687.0874633789062,102,0.0
2030,203.54534912109375,89.11054229736328,687.1024169921875,103,1.0
2080,204.97950744628906,89.00706481933594,687.156005859375,105,1.0
2130,206.4446563720703,88.87973022460938,687.2490844726562,108,0.0
2180,207.94252014160156,88.73583984375,687.3873291015625,110,0.0
2230,209.47508239746094,88.59737396240234,687.5796508789062,113,1.0
2280,211.03561401367188,88.43557739257812,687.8837890625,115,1.0
2330,212.6168670654297,88.34539794921875,688.1334838867188,117,0.0
2390,214.53695678710938,88.22982788085938,688.5823364257812,120,0.0
2440,216.1553955078125,88.15947723388672,689.0302734375,122,0.0
2490,217.78977966308594,88.08544921875,689.5407104492188,124,1.0
2540,219.4320068359375,88.04842376708984,690.11474609375,126,1.0
2590,221.07752990722656,88.02239990234375,690.7562866210938,128,1.0
2640,222.7146759033203,88.02364349365234,691.4800415039062,130,0.0
2690,224.33839416503906,88.02093505859375,692.2884521484375,131,0.0
2740,225.9306640625,88.02226257324219,693.1749267578125,129,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
